total_commits,issues_count,pull_requests,size,team_size,commit_frequency,Effort_pm,language
94,1,9,4.7,1,0.34814814814814815,0.7071833262297295,TypeScript
280,4,28,14.0,3,6.086956521739131,1.3978406572496263,TypeScript
389,1,38,19.45,2,3.4424778761061945,2.1878193498820706,Java
315,6,31,15.75,3,2.1283783783783785,1.6216412215111053,Java
246,0,24,12.3,3,0.754601226993865,1.1786949596687069,JavaScript
169,4,16,8.45,2,0.49560117302052786,1.6223301557315795,JavaScript
335,6,33,16.75,3,8.58974358974359,1.8155518922778175,JavaScript
1073,15,107,53.65,6,3.9448529411764706,5.2996964685129075,TypeScript
2358,1,235,117.9,5,102.52173913043478,13.836895563972062,Python
483,3,48,24.15,6,1.8089887640449438,2.5199511313249827,Kotlin
174,0,17,8.7,5,0.5819397993311036,0.380628286186956,Rust
1101,1,110,55.05,3,4.725321888412017,5.730455632526285,Python
263,2,26,13.15,2,0.7897897897897898,1.9839405174651799,C++
690,0,69,34.5,8,2.24025974025974,3.0820988583084103,Swift
417,19,41,20.85,2,1.4734982332155477,2.3990544585524045,JavaScript
132,1,13,6.6,5,0.43137254901960786,1.4538759910951595,Python
441,0,44,22.05,4,3.9375,1.9944195708767918,Python
21,3,2,1.05,1,0.08076923076923077,0.1,Python
494,5,49,24.7,11,4.616822429906542,2.916703681807104,Ruby
548,0,54,27.4,5,1.9855072463768115,3.288675074657086,Lua
152,1,15,7.6,1,0.608,0.4242257581486314,Python
68,2,6,3.4,1,0.23448275862068965,0.10857053244072418,C#
249,0,24,12.45,2,3.608695652173913,1.4829196881254507,Python
123,6,12,6.15,1,1.0165289256198347,0.4346183984071559,Go
232,3,23,11.6,3,1.154228855721393,1.2349665186442487,Ruby
36,9,3,1.8,1,0.13636363636363635,0.1,TypeScript
692,1,69,34.6,5,2.9956709956709955,3.8150027759581038,Python
63,2,6,3.15,2,0.4883720930232558,0.1,Go
35,6,3,1.75,1,1.5217391304347827,0.11265132993963234,R
471,7,47,23.55,7,4.131578947368421,2.438288704187437,JavaScript
16,5,1,0.8,1,0.0855614973262032,0.1,JavaScript
195,9,19,9.75,1,7.5,1.856783379832859,Python
197,2,19,9.85,4,0.7665369649805448,1.0667021891578623,Go
477,1,47,23.85,4,1.627986348122867,2.175407053474908,Go
30,2,3,1.5,1,0.1056338028169014,0.44474373794701605,PHP
36,13,3,1.8,2,0.18848167539267016,0.9445238352772793,Ruby
22,4,2,1.1,1,0.08627450980392157,0.1,Scala
180,8,18,9.0,1,0.5013927576601671,0.823347770891449,PHP
1547,4,154,77.35,12,5.729629629629629,8.966175259186446,JavaScript
106,1,10,5.3,1,0.905982905982906,0.42566464057065356,Go
1759,5,175,87.95,7,18.913978494623656,10.212666793622523,JavaScript
125,2,12,6.25,2,0.508130081300813,0.4379378991211822,JavaScript
196,6,19,9.8,3,4.9,1.2036099968566425,Shell
759,0,75,37.95,4,6.543103448275862,4.52343218305491,C++
598,1,59,29.9,4,3.378531073446328,3.496803337815332,Julia
723,8,72,36.15,3,4.131428571428572,3.6518939540176527,TypeScript
1620,4,162,81.0,5,28.42105263157895,9.675452662005473,Go
108,0,10,5.4,1,0.32238805970149254,0.9757929053241686,Java
812,10,81,40.6,8,5.75886524822695,5.110530693909433,Python
138,1,13,6.9,5,0.5036496350364964,0.3123752028961246,JavaScript
258,14,25,12.9,2,2.1322314049586777,1.7339230498261209,Java
329,1,32,16.45,4,1.100334448160535,1.881021580700604,Python
130,0,13,6.5,2,1.25,0.4183292695163666,Python
789,5,78,39.45,4,5.190789473684211,4.484255476045492,JavaScript
68,4,6,3.4,1,1.837837837837838,0.1,Ruby
222,11,22,11.1,6,1.3058823529411765,1.372339754182645,Python
778,0,77,38.9,3,3.1370967741935485,4.158390637920064,C
884,0,88,44.2,3,2.6467065868263475,4.42323067163838,C#
28,3,2,1.4,1,0.13526570048309178,0.1,Python
430,4,43,21.5,4,13.4375,2.2448226838779135,C++
28,1,2,1.4,1,0.5833333333333334,0.3269108231729407,Rust
23,9,2,1.15,1,0.2911392405063291,0.48569686312543436,Ruby
11,0,1,0.55,1,0.12941176470588237,0.17054880702993763,Swift
571,4,57,28.55,8,2.379166666666667,2.623938997819207,C#
131,3,13,6.55,1,0.4763636363636364,0.2320212329354847,Go
85,6,8,4.25,1,1.8478260869565217,0.1,JavaScript
680,5,68,34.0,2,4.657534246575342,3.496779853643235,C++
106,0,10,5.3,2,0.34983498349834985,0.9719542765776116,Dart
35,1,3,1.75,2,0.12867647058823528,0.34984928748392335,Go
12,9,1,0.6,1,0.05660377358490566,0.1,C++
775,0,77,38.75,4,3.490990990990991,5.290697993783238,TypeScript
269,11,26,13.45,2,0.8459119496855346,1.6007786179328944,Ruby
124,1,12,6.2,1,0.36046511627906974,0.9967955901557295,R
176,0,17,8.8,1,0.8421052631578947,1.1987900310170205,Python
71,3,7,3.55,1,0.4965034965034965,0.1,JavaScript
167,8,16,8.35,1,0.5122699386503068,0.8730245001784116,Go
54,15,5,2.7,1,0.2872340425531915,0.1,Java
1139,3,113,56.95,3,11.864583333333334,6.704023431164149,Go
364,8,36,18.2,1,4.493827160493828,2.509583793906879,Python
132,2,13,6.6,4,0.43564356435643564,0.682764599520314,TypeScript
51,1,5,2.55,2,0.4015748031496063,0.21160336106261424,Go
262,10,26,13.1,1,1.2535885167464116,1.462760658934233,Go
813,12,81,40.65,2,6.067164179104478,4.685472907786408,Rust
319,0,31,15.95,2,2.0580645161290323,2.40207116074636,C#
375,17,37,18.75,4,2.0380434782608696,2.7579278398949847,Rust
328,2,32,16.4,1,0.9085872576177285,2.511057465789813,PHP
265,8,26,13.25,2,1.8794326241134751,2.2298776458096707,Rust
921,3,92,46.05,6,9.59375,4.965219348489336,Go
180,1,18,9.0,1,0.5714285714285714,1.276872717726052,Rust
7,10,0,0.35,1,0.03167420814479638,0.1701348941868298,Python
998,16,99,49.9,2,13.306666666666667,5.77829815862746,JavaScript
38,1,3,1.9,1,0.4935064935064935,0.5217360430946367,Kotlin
202,11,20,10.1,5,0.696551724137931,1.6224762266428803,C++
87,7,8,4.35,1,0.5178571428571429,0.5049103967503972,Python
763,6,76,38.15,9,29.346153846153847,4.149978724837792,Go
325,0,32,16.25,2,3.282828282828283,2.4890852536337595,JavaScript
2073,4,207,103.65,6,6.887043189368771,11.725625041216755,C#
45,3,4,2.25,1,0.14516129032258066,0.20993189219430497,Swift
78,6,7,3.9,1,2.689655172413793,0.1,Go
221,1,22,11.05,4,0.7129032258064516,0.8196008827528287,Go
309,1,30,15.45,5,12.36,1.5182393675991508,JavaScript
744,11,74,37.2,5,2.2142857142857144,3.7147544168667173,Java
1471,2,147,73.55,5,8.217877094972067,8.807253905926501,Kotlin
807,4,80,40.35,5,26.032258064516128,4.8011370671279145,C#
159,5,15,7.95,1,0.7644230769230769,0.5097773735555462,Java
301,5,30,15.05,3,1.114814814814815,2.610784469005177,TypeScript
212,6,21,10.6,3,5.3,0.41282182304798243,Python
2326,12,232,116.3,11,61.21052631578947,13.21694247567811,Python
212,2,21,10.6,1,1.7235772357723578,1.6116921887774094,JavaScript
644,8,64,32.2,4,2.0062305295950154,4.191862126335097,TypeScript
1097,13,109,54.85,7,5.45771144278607,6.345442838075303,Shell
1019,4,101,50.95,6,2.9622093023255816,6.176344603742096,Java
1438,15,143,71.9,8,59.916666666666664,8.667983718117364,JavaScript
1520,2,152,76.0,4,7.203791469194313,7.873302393318438,Python
484,7,48,24.2,5,3.0062111801242235,2.878998961759796,JavaScript
560,3,56,28.0,8,4.827586206896552,3.163685608384455,PHP
2056,2,205,102.8,9,27.783783783783782,11.466498847148182,TypeScript
510,5,51,25.5,3,2.1610169491525424,2.754455995758631,Ruby
523,0,52,26.15,7,2.1346938775510202,3.5277495759803443,PHP
385,3,38,19.25,6,1.1882716049382716,2.6192773900881954,Python
153,3,15,7.65,1,2.0675675675675675,0.9324760377423803,Rust
24,11,2,1.2,2,0.13559322033898305,0.8310622114681006,Dart
559,1,55,27.95,3,4.777777777777778,3.771951548847694,TypeScript
100,13,10,5.0,1,0.36231884057971014,1.0055917766961375,Python
106,3,10,5.3,1,0.3302180685358255,0.5672871768118191,C
35,8,3,1.75,2,0.45454545454545453,0.1,Scala
31,3,3,1.55,1,0.3069306930693069,0.19184225438099897,Java
144,3,14,7.2,4,3.0,0.8265665845312067,Go
223,4,22,11.15,7,0.8479087452471483,0.9200631896541013,JavaScript
198,1,19,9.9,1,0.5755813953488372,1.373768890876039,PHP
97,6,9,4.85,4,1.1686746987951808,0.1,Java
378,3,37,18.9,2,2.3773584905660377,2.749130008765372,Python
122,1,12,6.1,1,0.6009852216748769,0.2321083335185785,C++
1596,0,159,79.8,5,7.354838709677419,9.971821223285747,Dart
788,7,78,39.4,6,6.793103448275862,4.875798398762963,Swift
281,1,28,14.05,4,2.1615384615384614,2.0391609016561834,JavaScript
1815,7,181,90.75,7,9.502617801047121,10.21364897377634,Python
894,3,89,44.7,5,3.2747252747252746,4.678665375846673,Shell
528,2,52,26.4,4,8.516129032258064,2.423781538356945,Shell
267,3,26,13.35,9,0.8811881188118812,1.6594988157223454,Go
30,0,3,1.5,1,0.15706806282722513,1.617497735728481,Rust
45,1,4,2.25,1,0.391304347826087,0.1,Java
1617,6,161,80.85,5,13.588235294117647,9.44757239626001,TypeScript
153,14,15,7.65,1,4.135135135135135,1.081290108492751,Python
40,0,4,2.0,2,0.1652892561983471,0.6768046444852003,Python
142,0,14,7.1,3,0.6042553191489362,0.6040775558470987,JavaScript
239,17,23,11.95,1,0.7810457516339869,1.894860467034556,Swift
111,6,11,5.55,5,0.4826086956521739,1.138183687734615,Python
273,12,27,13.65,2,1.2757009345794392,2.0780654681217188,JavaScript
48,10,4,2.4,2,0.35036496350364965,0.5713433345837272,Go
184,2,18,9.2,1,1.1219512195121952,1.1122742693851662,JavaScript
416,10,41,20.8,3,3.0364963503649633,2.206092579755366,Python
808,1,80,40.4,2,2.2954545454545454,5.394374638571762,Go
583,2,58,29.15,4,3.1684782608695654,3.0817779158001346,TypeScript
51,0,5,2.55,3,0.6296296296296297,0.23782449726629834,Rust
145,7,14,7.25,1,0.7323232323232324,1.7064235149046496,C
117,2,11,5.85,2,0.4895397489539749,1.4495311494858445,Python
1563,17,156,78.15,8,48.84375,8.490828332062915,C
349,10,34,17.45,2,2.585185185185185,2.4254578170506926,C
326,6,32,16.3,5,6.150943396226415,1.758127850551368,Swift
117,3,11,5.85,2,1.1470588235294117,1.2790576238054445,Rust
138,4,13,6.9,13,0.552,0.1,Rust
292,6,29,14.6,1,1.489795918367347,1.976830931074859,Rust
946,0,94,47.3,6,2.75,5.215771295611231,C++
237,1,23,11.85,7,0.7523809523809524,1.0638117182386633,Python
142,13,14,7.1,3,0.6120689655172413,1.4671034652763237,Dart
130,8,13,6.5,1,1.1504424778761062,0.8335279645340931,Go
1462,5,146,73.1,5,5.824701195219124,8.733185371459957,PHP
119,0,11,5.95,1,0.37777777777777777,0.47826306036104493,TypeScript
2573,3,257,128.65,7,83.0,13.875401647383162,Python
577,12,57,28.85,4,44.38461538461539,2.7373373376877477,Java
960,1,96,48.0,4,9.896907216494846,5.283654318069932,Java
16,8,1,0.8,1,0.0653061224489796,0.5704705221519466,TypeScript
698,15,69,34.9,3,8.30952380952381,4.413263177898872,JavaScript
281,1,28,14.05,1,0.9894366197183099,1.4507027887370119,JavaScript
604,5,60,30.2,5,4.541353383458647,3.676248786822043,Java
127,6,12,6.35,3,6.0476190476190474,1.2651370710540069,TypeScript
173,3,17,8.65,1,1.3951612903225807,0.377654714623195,Dart
168,6,16,8.4,1,5.419354838709677,0.44377497771909824,Python
260,4,26,13.0,2,1.1818181818181819,1.4543740140418522,JavaScript
982,4,98,49.1,6,9.442307692307692,5.8139248069380685,JavaScript
69,3,6,3.45,4,0.2727272727272727,0.764431360228226,Go
48,1,4,2.4,1,0.18250950570342206,0.1,Java
314,1,31,15.7,6,2.9904761904761905,1.1020227328525358,Rust
92,0,9,4.6,3,0.31399317406143346,0.5749887443075361,Dart
859,3,85,42.95,10,2.35989010989011,4.8943982412735965,JavaScript
168,8,16,8.4,2,0.9824561403508771,0.8486840737493949,C++
139,0,13,6.95,2,0.486013986013986,0.42206876249809416,Python
105,10,10,5.25,4,0.34201954397394135,0.7061348165014408,JavaScript
1369,1,136,68.45,8,7.360215053763441,7.781742518644111,Java
302,5,30,15.1,1,0.9617834394904459,1.3702359119829648,Python
96,0,9,4.8,2,0.42857142857142855,0.1,Rust
34,4,3,1.7,1,0.1069182389937107,0.7335852227806191,C++
108,7,10,5.4,1,0.3059490084985836,1.4779845474057955,C#
94,8,9,4.7,1,0.2883435582822086,0.1,Java
1207,1,120,60.35,12,8.44055944055944,6.47119191280532,Rust
1204,5,120,60.2,4,9.555555555555555,8.09321361095897,TypeScript
456,11,45,22.8,6,2.7636363636363637,1.9264612645589434,Python
783,3,78,39.15,8,7.989795918367347,3.097930109125619,Python
328,4,32,16.4,1,9.647058823529411,2.074449991646327,Rust
54,9,5,2.7,3,0.19494584837545126,0.1,R
325,13,32,16.25,1,1.4130434782608696,2.1550716407820065,Python
105,7,10,5.25,3,1.6153846153846154,0.610198823879556,Go
154,8,15,7.7,1,1.1323529411764706,0.7351036608732262,Ruby
79,0,7,3.95,1,0.21763085399449036,0.3960846526326325,Swift
301,4,30,15.05,2,6.840909090909091,0.9590686038663808,Go
1113,1,111,55.65,13,7.089171974522293,6.652121599022521,Rust
35,4,3,1.75,1,0.11041009463722397,0.19664901886858438,C++
658,3,65,32.9,8,1.8908045977011494,4.096368681162992,Kotlin
97,5,9,4.85,1,1.4923076923076923,0.8874741755683945,Python
123,10,12,6.15,1,0.4006514657980456,1.1616893892389297,C
725,2,72,36.25,4,4.393939393939394,3.898825220571446,Python
194,6,19,9.7,2,2.5866666666666664,1.8982003914727064,Swift
673,4,67,33.65,12,3.365,4.732611759909956,Python
134,0,13,6.7,1,0.4072948328267477,0.8136610554179398,JavaScript
1475,1,147,73.75,4,5.566037735849057,7.965687329195861,Python
913,0,91,45.65,7,3.1054421768707483,4.613206292803006,Java
106,4,10,5.3,3,0.8346456692913385,0.8662704982898211,JavaScript
72,2,7,3.6,4,0.26181818181818184,0.6374311893264697,Python
164,5,16,8.2,2,0.6051660516605166,0.1,Java
25,0,2,1.25,2,0.21739130434782608,0.1,TypeScript
45,8,4,2.25,1,0.1965065502183406,0.1,Ruby
19,11,1,0.95,1,0.16666666666666666,1.3313355732528125,Scala
492,3,49,24.6,3,1.7083333333333333,2.672386346821528,Rust
276,18,27,13.8,2,1.15,1.827427537497885,Python
1090,4,109,54.5,4,4.2084942084942085,6.741089900254161,JavaScript
70,5,7,3.5,1,0.21084337349397592,0.41160298141129215,C
161,0,16,8.05,2,0.875,1.478673683781704,Python
704,11,70,35.2,7,2.0952380952380953,3.9950767044601636,TypeScript
66,5,6,3.3,1,0.1935483870967742,0.6474955980944925,Shell
472,2,47,23.6,2,1.4216867469879517,2.1212850289143192,Dart
648,7,64,32.4,8,2.204081632653061,4.050649866831094,TypeScript
1534,2,153,76.7,10,6.261224489795918,7.394032942590803,C++
825,0,82,41.25,3,6.021897810218978,4.854367822914278,Java
949,1,94,47.45,4,3.6782945736434107,5.649986980802927,Ruby
180,3,18,9.0,2,0.5521472392638037,0.1,Python
155,6,15,7.75,4,0.5961538461538461,0.1,Python
1065,5,106,53.25,3,5.489690721649485,6.526476640600693,Rust
377,0,37,18.85,2,1.132132132132132,2.3541466225155108,JavaScript
2377,0,237,118.85,8,10.201716738197424,12.831222014168121,C++
155,10,15,7.75,1,1.3963963963963963,0.5491517379631382,TypeScript
220,1,22,11.0,7,1.3664596273291925,1.507118561979405,Scala
347,13,34,17.35,10,1.4892703862660943,2.8464842751185397,PHP
26,16,2,1.3,1,0.10196078431372549,0.2008241052872534,Java
125,3,12,6.25,3,0.4098360655737705,0.1,Ruby
454,2,45,22.7,1,5.341176470588235,2.5157950525948656,JavaScript
772,4,77,38.6,5,6.327868852459017,4.6094086552274325,Java
2451,1,245,122.55,7,61.275,13.518066788302198,JavaScript
104,2,10,5.2,3,0.7761194029850746,0.27033550583312177,Kotlin
161,3,16,8.05,1,0.7285067873303167,0.9635089127016676,Swift
127,1,12,6.35,1,0.3489010989010989,0.1,C
145,1,14,7.25,1,0.8630952380952381,1.470483779153043,Kotlin
26,4,2,1.3,1,0.2,0.6834283688542766,Dart
652,1,65,32.6,5,5.3884297520661155,3.4198316144275536,JavaScript
494,0,49,24.7,4,15.4375,2.8012029891979653,Shell
829,2,82,41.45,8,2.648562300319489,4.714941061498023,Go
297,0,29,14.85,5,3.3,2.133477572891079,TypeScript
213,1,21,10.65,4,0.9063829787234042,0.8131353811199604,Go
1876,7,187,93.8,5,5.719512195121951,10.567719434556992,TypeScript
1291,6,129,64.55,13,9.027972027972028,7.321053942273888,JavaScript
302,3,30,15.1,11,1.023728813559322,1.593329784684931,JavaScript
42,7,4,2.1,2,0.15849056603773584,0.1,Python
52,2,5,2.6,1,0.5842696629213483,0.16146934857836517,Java
84,1,8,4.2,1,0.26332288401253917,0.1,Scala
317,1,31,15.85,2,0.9378698224852071,1.8618277433583958,Rust
145,6,14,7.25,1,1.0740740740740742,0.3611050088957646,Java
178,3,17,8.9,1,0.4972067039106145,1.1424358255957772,TypeScript
6,6,0,0.3,1,0.05128205128205128,0.5669920755290395,Java
1130,12,113,56.5,5,4.50199203187251,7.75618446036022,JavaScript
210,3,21,10.5,3,0.84,1.6069279121500115,Swift
420,5,42,21.0,10,3.7837837837837838,2.5972742515757257,JavaScript
675,3,67,33.75,5,3.096330275229358,3.9096588239771366,C#
456,1,45,22.8,11,1.6462093862815885,2.483898016565529,Ruby
14,1,1,0.7,1,0.11023622047244094,0.1,Go
390,27,39,19.5,2,16.956521739130434,3.1020991737543024,Kotlin
115,0,11,5.75,1,0.92,0.7837869308621273,JavaScript
736,0,73,36.8,3,3.5728155339805827,3.668133433901523,Scala
1115,2,111,55.75,5,12.38888888888889,5.88074289721426,C#
73,3,7,3.65,1,0.6759259259259259,0.8364708087512991,PHP
1297,0,129,64.85,12,5.495762711864407,6.9913271074431025,C++
87,1,8,4.35,1,0.26851851851851855,0.3479152759727834,Swift
118,2,11,5.9,1,0.4419475655430712,0.5017886165598182,R
1496,6,149,74.8,5,11.6875,8.692553634432782,TypeScript
19,2,1,0.95,1,0.1357142857142857,0.7798948109373496,PHP
356,15,35,17.8,5,2.0697674418604652,1.8893004988219573,C#
335,0,33,16.75,2,1.2361623616236161,1.8410347518856642,Java
34,0,3,1.7,1,0.20118343195266272,0.1,C
565,0,56,28.25,5,2.5336322869955157,3.5223733421532324,TypeScript
65,4,6,3.25,2,0.3385416666666667,0.1,Go
262,1,26,13.1,6,0.8478964401294499,1.8255644974905603,Python
46,2,4,2.3,1,0.1940928270042194,0.1,JavaScript
229,6,22,11.45,6,0.6361111111111111,1.1400235001290087,TypeScript
440,3,44,22.0,3,4.313725490196078,2.8715653927292,TypeScript
157,2,15,7.85,4,0.5924528301886792,0.7858467368108584,JavaScript
163,3,16,8.15,2,1.8314606741573034,0.8082949074774124,Java
556,16,55,27.8,4,4.711864406779661,2.6709743886581716,PHP
1633,9,163,81.65,6,5.516891891891892,8.60182848045897,Scala
210,6,21,10.5,1,0.75,0.6667516918215023,Python
786,10,78,39.3,3,5.779411764705882,4.890473947063985,Go
295,1,29,14.75,3,1.0102739726027397,0.7419475300970935,Java
2183,8,218,109.15,7,7.228476821192053,12.698198636612194,Rust
807,3,80,40.35,3,7.472222222222222,4.08085497894346,Java
56,9,5,2.8,1,0.24034334763948498,0.36531690861994537,TypeScript
357,1,35,17.85,1,11.9,2.567040036008015,Java
31,10,3,1.55,1,0.2743362831858407,0.1,Go
414,2,41,20.7,3,1.4129692832764504,2.7022401471403636,Java
339,1,33,16.95,1,1.308880308880309,1.4638423174050696,Java
90,2,9,4.5,4,0.9574468085106383,0.29331485880670277,PHP
645,5,64,32.25,7,19.545454545454547,4.953510584816181,C#
96,1,9,4.8,1,2.2325581395348837,0.1,TypeScript
386,1,38,19.3,4,24.125,2.028270765333118,PHP
101,10,10,5.05,3,0.8347107438016529,0.41468070657625944,Kotlin
274,2,27,13.7,3,0.9042904290429042,1.779398231853842,Python
2640,21,264,132.0,12,16.0,14.323508771917593,Go
827,7,82,41.35,8,15.314814814814815,5.388022861332968,JavaScript
263,1,26,13.15,2,5.595744680851064,1.437284434624093,C#
1791,4,179,89.55,11,27.984375,10.192425217393733,JavaScript
162,3,16,8.1,3,0.680672268907563,0.1,C++
331,5,33,16.55,3,1.2829457364341086,1.7586607651775414,JavaScript
309,0,30,15.45,1,5.15,2.2170426196045256,Java
284,6,28,14.2,3,1.763975155279503,1.6576059342566958,Shell
580,0,58,29.0,3,8.169014084507042,3.005634412127642,TypeScript
413,9,41,20.65,3,10.58974358974359,2.7741127706482214,Kotlin
135,1,13,6.75,2,0.8035714285714286,0.7325494497895846,Lua
616,4,61,30.8,9,2.074074074074074,3.1953728718995005,Kotlin
379,2,37,18.95,2,1.503968253968254,2.087589731084874,Python
88,2,8,4.4,5,0.27936507936507937,0.7227257874149101,PHP
175,28,17,8.75,2,6.730769230769231,2.1312355169979056,Python
249,1,24,12.45,1,3.2337662337662336,1.0632110819454144,Kotlin
497,10,49,24.85,4,1.6136363636363635,3.032196167874872,C++
47,1,4,2.35,4,0.23383084577114427,0.1,Go
476,15,47,23.8,6,1.348441926345609,3.373418811647891,TypeScript
54,16,5,2.7,2,0.84375,1.092120164294085,PHP
74,2,7,3.7,1,0.27205882352941174,0.1974525047772181,C++
118,3,11,5.9,2,0.4609375,0.5314127617794132,Java
12,5,1,0.6,1,0.06349206349206349,0.16376508941194046,Scala
512,7,51,25.6,5,1.5900621118012421,2.679961692376968,JavaScript
67,2,6,3.35,2,2.310344827586207,1.0268448839620232,Python
614,8,61,30.7,7,14.975609756097562,4.603158588553726,Rust
1436,9,143,71.8,18,6.527272727272727,7.61888592241157,Julia
517,5,51,25.85,11,6.382716049382716,2.9246989491006876,JavaScript
192,1,19,9.6,8,5.647058823529412,1.047157127308342,JavaScript
128,1,12,6.4,1,0.512,1.7168307711321753,Python
159,2,15,7.95,2,2.5238095238095237,0.1801800244772792,Kotlin
617,5,61,30.85,4,4.345070422535211,3.8414691347108203,JavaScript
519,8,51,25.95,8,1.8339222614840989,2.158584016771143,Java
390,5,39,19.5,3,9.069767441860465,2.3578064944403603,R
271,11,27,13.55,1,7.324324324324325,2.448741531887198,Python
1604,11,160,80.2,6,21.386666666666667,8.9941944869905,Go
72,0,7,3.6,2,0.2222222222222222,1.2575628931058929,Java
37,0,3,1.85,1,0.10164835164835165,0.1,PHP
379,1,37,18.95,3,2.153409090909091,1.6781496780591363,TypeScript
570,5,57,28.5,9,4.351145038167939,3.019090448216718,TypeScript
1355,13,135,67.75,5,4.195046439628483,7.851027384253252,Python
323,7,32,16.15,2,0.9022346368715084,2.2766850659475613,C#
513,7,51,25.65,4,27.0,3.213810293918262,PHP
182,12,18,9.1,3,0.8310502283105022,0.8002855515602173,Python
59,0,5,2.95,3,0.59,0.1,TypeScript
94,1,9,4.7,2,0.35471698113207545,0.986918372408524,Scala
40,10,4,2.0,1,0.16666666666666666,0.1,Python
741,1,74,37.05,3,6.175,4.287248924298358,JavaScript
430,16,43,21.5,2,30.714285714285715,2.422529350273812,Go
242,5,24,12.1,3,0.711764705882353,1.0624564000380208,JavaScript
210,6,21,10.5,1,1.3636363636363635,0.9611795994922179,JavaScript
616,12,61,30.8,5,3.6666666666666665,4.026940440747767,Java
227,8,22,11.35,5,1.213903743315508,0.4991158640233747,JavaScript
1445,6,144,72.25,7,4.646302250803859,8.311878276347503,Java
1155,15,115,57.75,7,9.094488188976378,6.526009374391108,C++
538,3,53,26.9,4,1.9635036496350364,3.247536670877454,Go
592,23,59,29.6,4,1.793939393939394,4.124303783695315,Python
1196,0,119,59.8,5,4.690196078431373,6.95190098884272,Swift
199,1,19,9.95,3,0.7453183520599251,0.46840530745028763,Python
1890,4,189,94.5,6,7.241379310344827,11.26585651105549,Ruby
1058,4,105,52.9,3,3.1301775147928996,6.42658698817238,TypeScript
127,6,12,6.35,2,0.5746606334841629,0.5750104987355993,PHP
280,7,28,14.0,2,0.9688581314878892,2.014410967873539,JavaScript
49,3,4,2.45,2,0.35251798561151076,0.3006728834493352,JavaScript
110,10,11,5.5,2,0.3254437869822485,0.4022843409012677,Java
712,0,71,35.6,3,2.870967741935484,3.8471486845343157,Python
65,11,6,3.25,1,5.909090909090909,0.1,JavaScript
367,0,36,18.35,2,1.7729468599033817,2.498399843269601,C#
296,2,29,14.8,1,8.705882352941176,1.2981150527066863,Swift
187,11,18,9.35,10,1.8514851485148516,0.989969440912276,Python
527,2,52,26.35,3,1.89568345323741,3.0788837531341944,Scala
499,5,49,24.95,2,8.75438596491228,3.373168758359595,PHP
19,0,1,0.95,4,0.08558558558558559,0.1,Kotlin
590,16,59,29.5,7,5.130434782608695,3.859432331393821,C++
1606,7,160,80.3,5,5.92619926199262,9.02115035737936,C++
528,1,52,26.4,2,31.058823529411764,2.6200719016116425,Java
751,2,75,37.55,4,2.866412213740458,3.423895578325846,Rust
25,14,2,1.25,1,0.07836990595611286,0.1,C
305,0,30,15.25,5,0.9621451104100947,1.7645049427697468,Python
791,4,79,39.55,12,2.361194029850746,4.416770698000219,JavaScript
827,14,82,41.35,4,2.4686567164179105,4.6914025324434805,Python
982,2,98,49.1,7,7.220588235294118,5.172581341347417,Shell
564,83,56,28.2,8,3.638709677419355,3.843155221004367,Java
65,0,6,3.25,3,0.37142857142857144,0.1,C++
102,1,10,5.1,3,0.5204081632653061,0.1,Swift
2347,2,234,117.35,8,7.133738601823708,13.204245961135303,R
1996,11,199,99.8,7,7.028169014084507,11.245358472510395,Python
923,5,92,46.15,3,3.273049645390071,4.179055283947949,PHP
167,9,16,8.35,2,0.9881656804733728,1.6966252577366787,Scala
1810,4,181,90.5,6,14.031007751937985,10.225103151784328,Python
82,4,8,4.1,1,0.9213483146067416,1.556539174594177,Ruby
264,3,26,13.2,1,5.076923076923077,1.156551901345491,Rust
25,10,2,1.25,2,0.10460251046025104,0.8412991320488683,Java
649,6,64,32.45,5,2.8716814159292037,3.144469844533033,JavaScript
938,9,93,46.9,5,4.1875,4.734614577675449,Python
1145,0,114,57.25,6,8.06338028169014,6.420782319230931,Python
163,0,16,8.15,1,0.6965811965811965,0.853124514089837,Python
65,4,6,3.25,1,1.4772727272727273,1.0266900016055298,Rust
194,9,19,9.7,8,10.210526315789474,0.8198486745164001,TypeScript
951,1,95,47.55,5,6.74468085106383,5.219982572337166,JavaScript
70,0,7,3.5,1,0.22082018927444794,0.1,C++
286,5,28,14.3,2,12.434782608695652,2.2311347177624246,C++
75,6,7,3.75,1,0.9146341463414634,0.882834222181824,Go
97,0,9,4.85,1,0.6024844720496895,1.0204142997027164,Shell
1362,4,136,68.1,8,10.014705882352942,7.447646621499975,TypeScript
18,1,1,0.9,1,0.14516129032258066,0.1,Swift
35,1,3,1.75,1,0.11784511784511785,0.1,Python
453,12,45,22.65,4,1.3768996960486322,2.460978268831254,C#
246,9,24,12.3,1,5.23404255319149,2.0742351122004155,Lua
971,6,97,48.55,5,3.5054151624548737,5.354675294402143,Swift
152,0,15,7.6,6,0.6178861788617886,0.4165958065283604,Go
794,3,79,39.7,7,4.901234567901234,5.153421068977012,Rust
126,1,12,6.3,1,0.4158415841584158,0.5551285636243302,TypeScript
693,3,69,34.65,4,2.8518518518518516,3.7132492285543828,C++
53,14,5,2.65,1,0.1531791907514451,0.10511580771832263,Ruby
219,4,21,10.95,1,1.4797297297297298,1.5371390463579353,R
80,5,8,4.0,1,0.26936026936026936,0.9886986829517457,Java
